date,open,high,low,close,volume
2025-01-02T08:30:00Z,95721.43,95944.32,95640.05,95944.31,105.48553
2025-01-02T08:45:00Z,95944.31,96211.54,95924.24,96150,323.57594
2025-01-02T09:00:00Z,96150,96241.6,96036.86,96199.96,228.31899
2025-01-02T09:15:00Z,96199.95,96435.67,96199.95,96393.5,238.16134
2025-01-02T09:30:00Z,96393.51,96490.47,96342,96350,115.52566
2025-01-02T09:45:00Z,96350,96799.86,96287.87,96755.51,394.01929
2025-01-02T10:00:00Z,96755.51,96808.37,96563.77,96606.14,299.90431
2025-01-02T10:15:00Z,96606.14,96778.85,96603.43,96697.95,241.47105
2025-01-02T10:30:00Z,96697.95,96764.02,96590.36,96610.39,137.51479
2025-01-02T10:45:00Z,96610.39,96722.23,96538.77,96708,147.85671
2025-01-02T11:00:00Z,96708,96876.38,96646.6,96759.98,156.53796
2025-01-02T11:15:00Z,96759.99,96760,96469.46,96556.16,207.7742
2025-01-02T11:30:00Z,96556.16,96727.27,96550.69,96691.9,99.39281
2025-01-02T11:45:00Z,96691.91,96789.47,96608.35,96732.99,69.95877
2025-01-02T12:00:00Z,96733,96863.92,96682.69,96806.26,170.56502
2025-01-02T12:15:00Z,96806.27,96895,96609.42,96754.72,189.46097
2025-01-02T12:30:00Z,96754.72,96817.25,96611,96672.01,127.32909
2025-01-02T12:45:00Z,96672,96865.05,96672,96850.01,189.95002
2025-01-02T13:00:00Z,96850.01,96988.05,96744.74,96764.52,214.37184
2025-01-02T13:15:00Z,96764.52,96871.28,96630,96763.6,299.77165
2025-01-02T13:30:00Z,96763.61,96794.97,96597.15,96668,182.62813
2025-01-02T13:45:00Z,96668,96673.17,96436,96458.17,206.50285
2025-01-02T14:00:00Z,96458.17,96458.83,95924.6,96368.06,555.05322
2025-01-02T14:15:00Z,96368.06,96491.15,96144.01,96474.83,200.49301
2025-01-02T14:30:00Z,96474.83,97440.91,96267.45,96812.44,1284.79437
2025-01-02T14:45:00Z,96812.99,97360.88,96809.97,97256.49,966.76396
2025-01-02T15:00:00Z,97256.48,97323.16,96960,97034.78,544.44336
2025-01-02T15:15:00Z,97034.07,97104,96313,96666.85,516.76326
2025-01-02T15:30:00Z,96666.85,96744.82,96164.78,96346.24,573.48616
2025-01-02T15:45:00Z,96346.23,96639.66,96207.07,96455.01,372.35422
2025-01-02T16:00:00Z,96455.01,96721.23,96040.04,96652.57,411.77326
2025-01-02T16:15:00Z,96652.56,97387.15,96652.56,97387.15,506.26118
2025-01-02T16:30:00Z,97387.14,97600,97246.88,97438.33,475.40235
2025-01-02T16:45:00Z,97438.34,97650,97152.89,97229.74,331.59311
2025-01-02T17:00:00Z,97229.75,97591.84,97101.19,97546.33,196.87151
2025-01-02T17:15:00Z,97546.33,97554.34,97033.95,97084.41,287.60636
2025-01-02T17:30:00Z,97084.41,97099.46,96333.95,96660,520.03326
2025-01-02T17:45:00Z,96659.51,96757.58,96325.44,96757.57,268.24662
2025-01-02T18:00:00Z,96757.57,97049.69,96400,96848.49,279.7285
2025-01-02T18:15:00Z,96848.49,97113.44,96740,96903,199.42168
2025-01-02T18:30:00Z,96902.99,97102.56,96634.61,97090.54,167.30004
2025-01-02T18:45:00Z,97090.54,97350,97024.19,97319.74,193.45438
2025-01-02T19:00:00Z,97319.74,97586.34,97212.81,97482.91,242.43572
2025-01-02T19:15:00Z,97482.9,97777,97479.59,97600,163.41742
2025-01-02T19:30:00Z,97600,97600,97200,97415.65,171.76112
2025-01-02T19:45:00Z,97415.64,97591.69,97286.45,97317.74,136.79539
2025-01-02T20:00:00Z,97317.74,97769.23,97317.74,97769.23,152.49734
2025-01-02T20:15:00Z,97769.22,97839.5,97600,97600,189.21706
2025-01-02T20:30:00Z,97600.01,97728.93,97335.43,97462,162.13944
2025-01-02T20:45:00Z,97462,97705.88,97300,97306.46,214.99296
2025-01-02T21:00:00Z,97306.46,97355.77,97163.47,97219.73,126.53759
2025-01-02T21:15:00Z,97219.73,97251.27,97060.52,97124.48,89.94205
2025-01-02T21:30:00Z,97124.48,97265.28,97040.16,97200,77.99605
2025-01-02T21:45:00Z,97199.99,97260.85,97135.5,97212.68,99.67158
2025-01-02T22:00:00Z,97212.69,97212.69,97000.48,97000.48,68.56117
2025-01-02T22:15:00Z,97000.48,97000.48,96666.66,96882.8,204.27906
2025-01-02T22:30:00Z,96882.8,97042.26,96841.69,96916.95,81.55718
2025-01-02T22:45:00Z,96916.94,97017.29,96861.4,96911.04,64.38351
2025-01-02T23:00:00Z,96911.04,97022.76,96758.17,96848.49,194.66734
2025-01-02T23:15:00Z,96848.49,96980,96820.42,96973.53,83.55375
2025-01-02T23:30:00Z,96973.52,97077.78,96889.21,96997.53,74.1394
2025-01-02T23:45:00Z,96997.52,96997.53,96847.16,96984.79,89.42385
2025-01-03T00:00:00Z,96984.79,97080.96,96945.21,96945.21,85.9827
2025-01-03T00:15:00Z,96945.22,97039.97,96796.56,97025.92,102.43028
2025-01-03T00:30:00Z,97025.92,97068.14,96890.99,96913.84,64.78242
2025-01-03T00:45:00Z,96913.83,96994.62,96799.96,96825.82,61.81433
2025-01-03T01:00:00Z,96825.83,96900,96705.62,96730,115.44915
2025-01-03T01:15:00Z,96730,96907.13,96650,96907.12,72.84751
2025-01-03T01:30:00Z,96907.13,96907.13,96682.69,96746.46,59.1531
2025-01-03T01:45:00Z,96746.47,97000,96702.38,96985.47,94.90938
2025-01-03T02:00:00Z,96985.47,97100,96856.98,97100,74.36675
2025-01-03T02:15:00Z,97100,97342.44,97072,97259,147.05729
2025-01-03T02:30:00Z,97258.99,97262.19,97068,97083.9,91.92327
2025-01-03T02:45:00Z,97083.9,97141.89,96952.66,96966.85,75.29277
2025-01-03T03:00:00Z,96966.85,97084.25,96966.84,96980.01,78.9993
2025-01-03T03:15:00Z,96980,96995.51,96833.99,96941.88,79.04558
2025-01-03T03:30:00Z,96941.87,97009.5,96876.8,96936.04,48.40282
2025-01-03T03:45:00Z,96936.04,97090.91,96918,97062.3,49.3015
2025-01-03T04:00:00Z,97062.3,97066.18,96905.96,96962.4,72.80656
2025-01-03T04:15:00Z,96962.4,97016,96878.52,96920.26,49.68335
2025-01-03T04:30:00Z,96920.27,96962.56,96809.52,96895.99,72.05888
2025-01-03T04:45:00Z,96895.98,96895.99,96766.51,96813.41,70.97334
2025-01-03T05:00:00Z,96813.49,96860.48,96610.29,96769.15,86.17533
2025-01-03T05:15:00Z,96769.15,96820,96590.28,96678.76,102.83673
2025-01-03T05:30:00Z,96678.76,96778.85,96639.7,96750.36,64.43544
2025-01-03T05:45:00Z,96750.36,96813.77,96712.91,96765.34,63.01581
2025-01-03T06:00:00Z,96765.35,96918.56,96712.97,96865.19,73.05682
2025-01-03T06:15:00Z,96865.2,96902.35,96619.98,96668,124.20075
2025-01-03T06:30:00Z,96667.55,96739.67,96644,96672,101.14852
2025-01-03T06:45:00Z,96672.01,96681.91,96512,96539.49,83.99654
2025-01-03T07:00:00Z,96539.49,96588,96450,96542.05,129.52288
2025-01-03T07:15:00Z,96542.04,96645.83,96411.54,96452.07,90.41634
2025-01-03T07:30:00Z,96452.06,96472.94,96280.65,96384.84,205.60868
2025-01-03T07:45:00Z,96384.83,96416.08,96304,96304,121.32139
2025-01-03T08:00:00Z,96304,96466.65,96304,96463.93,134.57358
2025-01-03T08:15:00Z,96463.92,96529.84,96341.01,96341.01,94.55675
2025-01-03T08:30:00Z,96341.01,96341.02,96110.22,96266.41,202.34428
2025-01-03T08:45:00Z,96266.41,96300,96100.01,96129.97,111.9166
2025-01-03T09:00:00Z,96129.97,96337.69,96107.84,96337.69,108.40057
2025-01-03T09:15:00Z,96337.69,96570.62,96322.8,96491.86,228.07368
2025-01-03T09:30:00Z,96491.87,96700.11,96450,96637.81,92.36874
2025-01-03T09:45:00Z,96637.8,96702.48,96554.31,96554.32,99.15186
2025-01-03T10:00:00Z,96554.32,96561.36,96402.82,96426.51,132.19573
2025-01-03T10:15:00Z,96426.52,96558,96426.52,96537,66.59053
2025-01-03T10:30:00Z,96537,96640.01,96467.43,96482.71,78.80845
2025-01-03T10:45:00Z,96482.72,96538.46,96454.36,96488.53,77.78198
2025-01-03T11:00:00Z,96488.53,96543.38,96482.51,96510.04,48.34225
2025-01-03T11:15:00Z,96510.03,96816.11,96510.03,96750,175.53296
2025-01-03T11:30:00Z,96750,96805.67,96661.68,96677.34,88.53959
2025-01-03T11:45:00Z,96677.35,96830,96677.34,96757.58,136.00028
2025-01-03T12:00:00Z,96757.57,96881.02,96720,96859.67,123.20485
2025-01-03T12:15:00Z,96859.67,96901.06,96717.36,96893.04,104.07146
2025-01-03T12:30:00Z,96893.03,96921.36,96706.48,96713.39,77.90376
2025-01-03T12:45:00Z,96713.39,96753.54,96666.66,96666.66,82.40233
2025-01-03T13:00:00Z,96666.66,96839.71,96540,96632.13,165.9992
2025-01-03T13:15:00Z,96632.14,96715.98,96482.52,96538.96,171.05428
2025-01-03T13:30:00Z,96538.95,96716.92,96512,96621.69,153.53854
2025-01-03T13:45:00Z,96621.7,96650,96472.43,96504.79,140.21171
2025-01-03T14:00:00Z,96504.8,96914.12,96504.79,96784,173.57434
2025-01-03T14:15:00Z,96784,97131,96697.36,97084.6,196.81405
2025-01-03T14:30:00Z,97084.6,97342.44,96624.5,97251.98,606.08614
2025-01-03T14:45:00Z,97251.99,97285.78,96737.14,97016.01,414.11621
2025-01-03T15:00:00Z,97016,97450,96880.59,97156.95,465.97795
2025-01-03T15:15:00Z,97156.95,97317.64,96759.12,97263.78,367.50582
2025-01-03T15:30:00Z,97263.79,97557.09,97138.14,97432.81,369.21264
2025-01-03T15:45:00Z,97432.8,97660,97289.67,97521.35,384.90518
2025-01-03T16:00:00Z,97521.36,97726.52,97406.54,97633.12,370.91718
2025-01-03T16:15:00Z,97633.12,98444.42,97603.18,98066,826.59909
2025-01-03T16:30:00Z,98066,98368.85,98062.61,98147.35,382.88569
2025-01-03T16:45:00Z,98147.34,98151.52,97720.31,97868.2,319.51302
2025-01-03T17:00:00Z,97868.21,98083.99,97837.63,97919.28,267.26302
2025-01-03T17:15:00Z,97919.28,98263.13,97909.09,98164.02,200.37485
2025-01-03T17:30:00Z,98164.02,98299.76,98120.37,98214.08,142.03775
2025-01-03T17:45:00Z,98214.09,98214.09,97944.44,98026,190.03582
2025-01-03T18:00:00Z,98025.99,98330.42,98000,98323.86,167.82282
2025-01-03T18:15:00Z,98323.86,98481.74,98272.49,98481.73,177.68702
2025-01-03T18:30:00Z,98481.73,98580.92,98290.75,98432,234.98289
2025-01-03T18:45:00Z,98432,98697.86,98370,98527.98,233.15051
2025-01-03T19:00:00Z,98527.97,98900,98491.53,98900,499.2701
2025-01-03T19:15:00Z,98899.99,98976.91,98647.47,98697.85,264.08945
2025-01-03T19:30:00Z,98697.85,98838.18,98660.84,98698.23,164.38614
2025-01-03T19:45:00Z,98697.39,98697.39,98554.3,98592.01,142.68142
2025-01-03T20:00:00Z,98592.02,98602.29,98300,98479.56,265.14694
2025-01-03T20:15:00Z,98479.56,98748,98479.56,98618.09,161.19361
2025-01-03T20:30:00Z,98618.08,98629.05,98404.13,98453.89,204.29749
2025-01-03T20:45:00Z,98453.89,98503.47,98311.51,98311.52,215.53167
2025-01-03T21:00:00Z,98311.51,98369.56,98196.96,98206.18,238.05781
2025-01-03T21:15:00Z,98206.18,98274.48,98197.28,98274.48,102.97248
2025-01-03T21:30:00Z,98274.47,98419.14,98246.95,98325.58,96.34507
2025-01-03T21:45:00Z,98325.58,98358.7,98209.95,98272.7,70.00501
2025-01-03T22:00:00Z,98272.7,98468.39,98272.7,98372.33,93.52344
2025-01-03T22:15:00Z,98372.33,98512.94,98324,98460.37,80.76815
2025-01-03T22:30:00Z,98460.38,98485.83,98398.44,98408.56,65.30484
2025-01-03T22:45:00Z,98408.55,98408.56,98250,98296.37,77.95201
2025-01-03T23:00:00Z,98296.37,98382.19,98272.72,98277.76,99.08032
2025-01-03T23:15:00Z,98277.76,98294.32,98101,98101.01,72.08646
2025-01-03T23:30:00Z,98101.01,98184.6,98067.99,98174.18,85.56841
2025-01-03T23:45:00Z,98174.19,98183.96,98114.89,98174.18,57.52708
2025-01-04T00:00:00Z,98174.17,98288,98016.69,98111.11,184.50531
2025-01-04T00:15:00Z,98111.12,98155.99,98094.01,98094.02,72.42027
2025-01-04T00:30:00Z,98094.02,98094.02,97887.2,97986.21,122.23577
2025-01-04T00:45:00Z,97986.2,98055.56,97902.01,97950.01,85.98186
2025-01-04T01:00:00Z,97950.01,98005.69,97828.43,97888.78,104.25742
2025-01-04T01:15:00Z,97888.78,97961.8,97800,97960.15,71.12691
2025-01-04T01:30:00Z,97960.15,98095.06,97909.09,98060.11,65.45458
2025-01-04T01:45:00Z,98060.11,98090.33,98021.05,98040,51.25968
2025-01-04T02:00:00Z,98040,98042.02,97848.48,97922.75,129.99687
2025-01-04T02:15:00Z,97922.75,97944.02,97874.46,97900.67,43.84695
2025-01-04T02:30:00Z,97900.67,98184,97874.64,98141.1,101.14015
2025-01-04T02:45:00Z,98141.11,98314.15,98141.11,98304.51,93.91761
2025-01-04T03:00:00Z,98304.51,98304.51,98111.2,98168.66,89.88892
2025-01-04T03:15:00Z,98168.67,98168.67,98052.97,98086.8,49.26023
2025-01-04T03:30:00Z,98086.8,98246.97,98078.48,98246.96,56.71133
2025-01-04T03:45:00Z,98246.96,98269.39,98196,98200,78.82802
2025-01-04T04:00:00Z,98200.01,98200.01,97918.27,97933.46,105.66465
2025-01-04T04:15:00Z,97933.46,97972,97900,97948.87,50.74721
2025-01-04T04:30:00Z,97948.87,98012.91,97862.87,97999.99,80.72094
2025-01-04T04:45:00Z,98000,98001.01,97932.01,98001,67.36677
2025-01-04T05:00:00Z,98001,98055.56,97988.76,98034.37,45.84467
2025-01-04T05:15:00Z,98034.38,98164.75,98034.38,98143.44,63.0241
2025-01-04T05:30:00Z,98143.45,98196.51,98129,98186.51,55.56697
2025-01-04T05:45:00Z,98186.51,98186.51,98063.34,98126.21,85.54213
2025-01-04T06:00:00Z,98126.21,98140.98,98061.79,98063.32,63.05609
2025-01-04T06:15:00Z,98063.32,98090.91,98047.79,98073.02,45.21603
2025-01-04T06:30:00Z,98073.03,98093.56,98039.91,98055.49,51.74203
2025-01-04T06:45:00Z,98055.48,98209.7,98041.67,98127.54,51.90923
2025-01-04T07:00:00Z,98127.53,98233.44,98095.17,98228.83,68.26233
2025-01-04T07:15:00Z,98228.84,98350.04,98156,98193.71,220.45355
2025-01-04T07:30:00Z,98193.71,98291.04,98169.92,98291.03,105.534
2025-01-04T07:45:00Z,98291.03,98323.28,98223.51,98271.88,60.21153
2025-01-04T08:00:00Z,98271.87,98306.22,98213.84,98248.99,61.35765
2025-01-04T08:15:00Z,98248.99,98250,98112.55,98185.85,76.26064
2025-01-04T08:30:00Z,98185.85,98270.07,98136.76,98136.76,55.24498
2025-01-04T08:45:00Z,98136.76,98136.77,97905.26,97906.07,110.81251
2025-01-04T09:00:00Z,97906.08,97980,97833.34,97850,98.91645
2025-01-04T09:15:00Z,97850,97950,97713.11,97873.39,162.69727
2025-01-04T09:30:00Z,97873.39,97899.07,97777.72,97804.33,111.14041
2025-01-04T09:45:00Z,97804.33,97804.34,97532.58,97690.37,299.03737
2025-01-04T10:00:00Z,97690.37,97751.88,97633.28,97708.93,95.95672
2025-01-04T10:15:00Z,97708.93,97762.33,97600,97736.17,98.38497
2025-01-04T10:30:00Z,97736.17,97848.49,97736.16,97824.65,78.11258
2025-01-04T10:45:00Z,97824.66,97859.6,97789.31,97789.32,58.23133
2025-01-04T11:00:00Z,97789.32,97789.32,97711.54,97771.74,64.1387
2025-01-04T11:15:00Z,97771.74,97781.02,97723.98,97758.89,75.09778
2025-01-04T11:30:00Z,97758.89,97849.1,97758.88,97839.75,54.46528
2025-01-04T11:45:00Z,97839.76,97923.07,97832,97889.39,85.40942
2025-01-04T12:00:00Z,97889.4,97927.57,97804,97840,72.55802
2025-01-04T12:15:00Z,97840,98016.97,97800,97921.89,113.96983
2025-01-04T12:30:00Z,97921.9,97993.49,97867.43,97867.43,89.34402
2025-01-04T12:45:00Z,97867.43,97897.98,97801.49,97888.12,60.92505
2025-01-04T13:00:00Z,97888.12,97967.35,97860,97896,81.58543
2025-01-04T13:15:00Z,97896.01,97928.48,97770.74,97849.51,104.15238
2025-01-04T13:30:00Z,97849.51,97876.32,97750,97876.31,136.11297
2025-01-04T13:45:00Z,97876.32,98068.46,97876.32,97973.05,141.34976
2025-01-04T14:00:00Z,97973.05,97980,97858.14,97867.13,71.97678
2025-01-04T14:15:00Z,97867.13,98013.32,97828.38,98000,100.86812
2025-01-04T14:30:00Z,98000.01,98080.15,97940.64,98059.98,98.36556
2025-01-04T14:45:00Z,98059.99,98059.99,97999.89,98035.04,58.23114
2025-01-04T15:00:00Z,98035.05,98044.72,97925.6,97997.81,88.10382
2025-01-04T15:15:00Z,97997.81,98152.02,97625.6,97832.06,174.30565
2025-01-04T15:30:00Z,97832.07,97832.07,97568.34,97637.63,283.40708
2025-01-04T15:45:00Z,97637.63,97737.5,97514.79,97657.94,191.9677
2025-01-04T16:00:00Z,97657.95,97800,97623.99,97780.29,129.81106
2025-01-04T16:15:00Z,97780.29,97874.68,97703.11,97703.12,75.52066
2025-01-04T16:30:00Z,97703.11,97703.11,97549.99,97636.42,311.86651
2025-01-04T16:45:00Z,97636.41,97729.14,97622.66,97704.6,57.92078
2025-01-04T17:00:00Z,97704.6,97801.27,97687.77,97774.69,56.63737
2025-01-04T17:15:00Z,97774.69,97826.81,97774.69,97780.29,48.93823
2025-01-04T17:30:00Z,97780.28,97909.1,97752.02,97877.01,67.34654
2025-01-04T17:45:00Z,97877,98049.99,97865.89,98016.26,78.52491
2025-01-04T18:00:00Z,98016.26,98084.16,97962.67,98065.12,67.06059
2025-01-04T18:15:00Z,98065.13,98139.13,98042.19,98057.28,75.16593
2025-01-04T18:30:00Z,98057.27,98098.39,97976.74,98046.4,38.99403
2025-01-04T18:45:00Z,98046.4,98064.01,97909.85,97961.56,55.99742
2025-01-04T19:00:00Z,97961.56,98123.44,97931.23,98123.44,67.66742
2025-01-04T19:15:00Z,98123.43,98350,98123.43,98167.17,147.40616
2025-01-04T19:30:00Z,98167.17,98264.24,98119.58,98140.97,51.46608
2025-01-04T19:45:00Z,98140.98,98200,98093.66,98166.26,63.94202
2025-01-04T20:00:00Z,98166.26,98490,98166.25,98292.5,130.83903
2025-01-04T20:15:00Z,98292.5,98466.21,98251.99,98456.37,52.40282
2025-01-04T20:30:00Z,98456.37,98671.02,98400,98543.99,169.97678
2025-01-04T20:45:00Z,98543.98,98626.97,98521.98,98599.02,88.4761
2025-01-04T21:00:00Z,98599.02,98778.43,98539.98,98548.49,146.91134
2025-01-04T21:15:00Z,98548.5,98663.46,98502.77,98532.81,213.80465
2025-01-04T21:30:00Z,98532.81,98532.82,98363.63,98384.52,118.32024
2025-01-04T21:45:00Z,98384.53,98407.92,98344,98362.43,57.33967
2025-01-04T22:00:00Z,98362.43,98406.27,98334.3,98340.54,51.36964
2025-01-04T22:15:00Z,98340.54,98340.55,98266.33,98268,92.00653
2025-01-04T22:30:00Z,98268.01,98448.47,98265.91,98408.11,93.5461
2025-01-04T22:45:00Z,98408.1,98484.85,98359.53,98417.25,52.7852
2025-01-04T23:00:00Z,98417.25,98419.14,98143.2,98174.99,108.61497
2025-01-04T23:15:00Z,98175,98272.56,98174.99,98240,36.10249
2025-01-04T23:30:00Z,98240,98280,98208,98225.62,56.80214
2025-01-04T23:45:00Z,98225.61,98311.24,98212.26,98220.5,52.31162
2025-01-05T00:00:00Z,98220.51,98328.09,98154.18,98286.77,82.75449
2025-01-05T00:15:00Z,98286.77,98391.59,98199.51,98272.31,82.508
2025-01-05T00:30:00Z,98272.31,98343.9,98238.24,98254.75,53.97606
2025-01-05T00:45:00Z,98254.75,98279.84,98200.36,98213.43,35.19497
2025-01-05T01:00:00Z,98213.44,98298.56,98151.51,98282.07,53.75463
2025-01-05T01:15:00Z,98282.07,98322.35,98213.61,98213.61,45.43956
2025-01-05T01:30:00Z,98213.61,98213.62,98062.36,98150.53,89.61682
2025-01-05T01:45:00Z,98150.53,98150.54,98050,98123.53,48.55146
2025-01-05T02:00:00Z,98123.53,98198.05,98123.52,98189.05,41.70561
2025-01-05T02:15:00Z,98189.06,98212.13,98154.32,98181.82,61.21923
2025-01-05T02:30:00Z,98181.81,98181.82,98105.41,98154.34,43.79473
2025-01-05T02:45:00Z,98154.33,98227.49,98154.33,98227.48,40.81722
2025-01-05T03:00:00Z,98227.49,98227.49,98155.33,98177.54,25.78065
2025-01-05T03:15:00Z,98177.55,98184.92,98115.3,98152.01,36.60152
2025-01-05T03:30:00Z,98152.01,98178.04,98100,98100,43.2776
2025-01-05T03:45:00Z,98100,98187.97,98069,98187.96,45.57798
2025-01-05T04:00:00Z,98187.97,98380,98187.96,98266.86,100.91813
2025-01-05T04:15:00Z,98266.85,98522.76,98252,98487.16,77.39842
2025-01-05T04:30:00Z,98487.17,98487.17,98391.67,98391.67,41.20054
2025-01-05T04:45:00Z,98391.68,98391.68,98348.15,98357.46,19.13968
2025-01-05T05:00:00Z,98357.46,98381.05,98303.19,98318.63,38.18261
2025-01-05T05:15:00Z,98318.63,98425.97,98264.78,98425.96,59.61775
2025-01-05T05:30:00Z,98425.96,98500,98338.03,98374.55,66.72223
2025-01-05T05:45:00Z,98374.56,98393.94,98305.03,98358.98,48.12739
2025-01-05T06:00:00Z,98358.98,98358.98,98304.82,98311.99,25.39357
2025-01-05T06:15:00Z,98311.99,98393.94,98311.98,98370.35,37.03855
2025-01-05T06:30:00Z,98370.34,98400,98339.57,98388.58,27.53969
2025-01-05T06:45:00Z,98388.58,98500,98367.38,98451.47,59.63949
2025-01-05T07:00:00Z,98451.48,98464.84,98376,98376.01,45.87678
2025-01-05T07:15:00Z,98376.01,98400,98339.97,98339.97,25.979
2025-01-05T07:30:00Z,98339.98,98355.83,98328.88,98345.75,22.40522
2025-01-05T07:45:00Z,98345.74,98345.75,98268.77,98268.77,24.05069
2025-01-05T08:00:00Z,98268.77,98268.78,97908.02,97951.01,213.82709
2025-01-05T08:15:00Z,97951.02,97951.02,97777.77,97897.1,178.60396
2025-01-05T08:30:00Z,97897.11,97941.97,97838.66,97885.3,71.94966
2025-01-05T08:45:00Z,97885.31,97911.36,97822,97861.04,47.35859
2025-01-05T09:00:00Z,97861.04,97943.02,97814.72,97904.2,50.77941
2025-01-05T09:15:00Z,97904.21,97940,97819.32,97819.33,45.96466
2025-01-05T09:30:00Z,97819.32,97900,97800,97899.99,66.99016
2025-01-05T09:45:00Z,97900,97910.74,97637.93,97652.2,177.40123
2025-01-05T10:00:00Z,97652.21,97776.68,97600,97724.81,178.74936
2025-01-05T10:15:00Z,97724.81,97756.48,97600.01,97600.02,57.10927
2025-01-05T10:30:00Z,97600.02,97715.25,97600.01,97695,57.90312
2025-01-05T10:45:00Z,97695,97748.84,97695,97737.48,38.02887
2025-01-05T11:00:00Z,97737.48,97767.65,97685.53,97706.19,36.39173
2025-01-05T11:15:00Z,97706.2,97822.16,97706.19,97727.27,54.58655
2025-01-05T11:30:00Z,97727.27,97735.96,97625.94,97668.62,45.3411
2025-01-05T11:45:00Z,97668.62,97668.62,97615.13,97641.63,50.39833
2025-01-05T12:00:00Z,97641.62,97737.9,97569.04,97737.64,65.81102
2025-01-05T12:15:00Z,97737.63,97922.89,97680,97717.27,97.9275
2025-01-05T12:30:00Z,97717.26,97796,97673.67,97769.66,74.86727
2025-01-05T12:45:00Z,97769.67,97956.66,97746.12,97770.01,77.86947
2025-01-05T13:00:00Z,97770.01,97905.51,97737.2,97861.46,63.00663
2025-01-05T13:15:00Z,97861.47,97965.31,97846.36,97965.3,56.24185
2025-01-05T13:30:00Z,97965.3,98018.96,97876,97877.86,77.57424
2025-01-05T13:45:00Z,97877.86,97877.86,97680.18,97689.96,85.12047
2025-01-05T14:00:00Z,97689.96,97779.96,97600,97645,93.55147
2025-01-05T14:15:00Z,97645,97645.01,97276.79,97484.97,446.46883
2025-01-05T14:30:00Z,97484.97,97678.56,97372.99,97675.19,119.45905
2025-01-05T14:45:00Z,97675.19,97967.08,97675.19,97855.06,117.17939
2025-01-05T15:00:00Z,97855.06,98024.48,97820.63,97820.63,133.31939
2025-01-05T15:15:00Z,97820.64,97909.1,97702.3,97908.1,74.0208
2025-01-05T15:30:00Z,97908.1,98281.89,97908.1,98090.37,225.41483
2025-01-05T15:45:00Z,98090.37,98167.51,98000,98028.98,59.47572
2025-01-05T16:00:00Z,98028.98,98332.54,97988.88,98195.62,242.08021
2025-01-05T16:15:00Z,98195.61,98235.79,98045.23,98082.34,73.20782
2025-01-05T16:30:00Z,98082.34,98087.18,97937.82,97996.12,77.44616
2025-01-05T16:45:00Z,97996.12,98113.29,97973.86,98035.17,61.82962
2025-01-05T17:00:00Z,98035.17,98078.94,97989.5,98014.32,63.29081
2025-01-05T17:15:00Z,98014.31,98014.32,97880.39,97967.99,98.23066
2025-01-05T17:30:00Z,97968,98023.84,97808.49,97849.49,100.14991
2025-01-05T17:45:00Z,97849.49,97849.49,97673.57,97731.08,96.98459
2025-01-05T18:00:00Z,97731.09,97777.46,97577.46,97700.81,134.58792
2025-01-05T18:15:00Z,97700.81,97752.18,97607.27,97706.91,82.80175
2025-01-05T18:30:00Z,97706.91,97860,97695.58,97837.66,48.54934
2025-01-05T18:45:00Z,97837.66,97927.98,97837.65,97918.91,35.35132
2025-01-05T19:00:00Z,97918.91,98039.73,97854.99,98037.38,57.33928
2025-01-05T19:15:00Z,98037.37,98109,97960.14,98056.22,114.62066
2025-01-05T19:30:00Z,98056.22,98071.57,97975.24,98017.03,87.02843
2025-01-05T19:45:00Z,98017.03,98079.64,97984,98079.63,47.86847
2025-01-05T20:00:00Z,98079.64,98138.83,98024,98128.61,50.35334
2025-01-05T20:15:00Z,98128.6,98678,98128.6,98482.49,420.18342
2025-01-05T20:30:00Z,98482.49,98497.32,98331.67,98344.06,85.54402
2025-01-05T20:45:00Z,98344.07,98354.74,98161.38,98275.71,124.38089
2025-01-05T21:00:00Z,98275.71,98404,98216.58,98396.93,129.05286
2025-01-05T21:15:00Z,98396.93,98419.94,98303.61,98303.61,84.70235
2025-01-05T21:30:00Z,98303.62,98487.1,98283.29,98429.65,54.56426
2025-01-05T21:45:00Z,98429.66,98522.46,98429.65,98496.52,59.46421
2025-01-05T22:00:00Z,98496.52,98512.29,98344,98377.52,60.36195
2025-01-05T22:15:00Z,98377.53,98556.3,98377.52,98550.18,54.40213
2025-01-05T22:30:00Z,98550.17,98745.45,98537.35,98660.01,191.33023
2025-01-05T22:45:00Z,98660.01,98738.6,98516.27,98695.21,101.75844
2025-01-05T23:00:00Z,98695.21,98836.85,98523.83,98555.84,247.62938
2025-01-05T23:15:00Z,98555.84,98592,98366.12,98475.09,96.7045
2025-01-05T23:30:00Z,98475.09,98504,98410.59,98424.24,57.10982
2025-01-05T23:45:00Z,98424.24,98479.85,98322.72,98363.61,68.23719
2025-01-06T00:00:00Z,98363.61,98626.77,98363.61,98455.89,159.94725
2025-01-06T00:15:00Z,98455.89,98773.48,98300,98477.68,126.26352
2025-01-06T00:30:00Z,98477.68,98561.96,98315.26,98428.55,112.44535
2025-01-06T00:45:00Z,98428.54,98454.42,98190.75,98217.23,95.57453
2025-01-06T01:00:00Z,98217.23,98345.68,98033.8,98049.61,144.13274
2025-01-06T01:15:00Z,98049.16,98139.49,97920,98121.23,117.72072
2025-01-06T01:30:00Z,98121.24,98275,98116,98275,55.09669
2025-01-06T01:45:00Z,98275,98816.28,98188.63,98759.43,250.42849
